ENTIDAD,MUNICIPIO,NOMBRE,CLASIFICACIÓN,CP
15,77,EL SECRETO,FRACCIONAMIENTO,52104
15,77,PRIVATE HOME ROSEDAL,FRACCIONAMIENTO,52104
15,55,OYAMELES II,FRACCIONAMIENTO,52176
15,55,HAUS METEPEC,FRACCIONAMIENTO,52140
15,55,MONTJUIC,FRACCIONAMIENTO,52164
15,107,FUENTES DE SAN JOSE,FRACCIONAMIENTO,50210
15,107,VALLE DE SAN JOSE,FRACCIONAMIENTO,50210
15,91,SAN JUAN TEPEHUIZCO,PUEBLO,52300
15,25,INDUSTRIAL TRES RIOS,FRACCIONAMIENTO,54710
15,103,SEGUNDA DEL PUEBLO DE ZARAGOZA,HACIENDA,50509
15,119,RESIDELCIAL LOS BOSQUES,FRACCIONAMIENTO,51350
15,103,TERCERA DEL PUEBLO DE ZARAGOZA,HACIENDA,50509
15,91,GUADALUPE,COLONIA,52300
15,50,PARAJE OJO DE AGUA,COLONIA,52370
15,52,NUEVA AMEYALCO,COLONIA,52004
15,107,SAN ANDRES CUEXCONTITLAN SECC 4,PUEBLO,50200
15,34,SANTA CLARA,COLONIA,55540
15,114,DE LA FINCA,PUEBLO,51760
15,120,SAN ANTONIO GUADALUPE,PUEBLO,51980
15,89,ACATZINGO,PUEBLO,52400
15,89,TERRENATE,PUEBLO,52400
15,89,TEPALCATEPEC,PUEBLO,52400
15,120,SANTA CRUZ LOS PILARES,PUEBLO,51980
15,89,SAN FRANCISCO,PUEBLO,52400
15,89,EMILIANO ZAPATA,PUEBLO,52400
15,105,GUSTAVO BAZ PRADA,COLONIA,54120
15,89,LA LAGUNILLA,PUEBLO,52400
15,89,TEPETZINGO,PUEBLO,52400
15,114,JESUS CARRANZA,PUEBLO,51760
15,28,DEL CAMPESINO,COLONIA,52243
15,114,COXCACOACO,PUEBLO,51760
15,114,SAN FRANCISCO,PUEBLO,51760
15,107,VILLAS LOS ANGELES TOL I,FRACCIONAMIENTO,50290
15,107,DE JESUS SECCION II,BARRIO,50290
15,58,INDUSTRIAL ATOTO,FRACCIONAMIENTO,53489
15,107,DE CALIXTLAHUACA,EJIDO,50200
15,58,MEXICO 68,COLONIA,53260
15,58,UNIDAD SAN ESTEBAN,COLONIA,53550
15,58,SAN FRANCISCO CUAUTLALPAN,COLONIA,53569
15,5,SAN PEDRO LA HORTALIZA,BARRIO,50907
15,58,LOMAS DE OCCIPACO,COLONIA,53247
15,58,EL PARQUE,COLONIA,53398
15,58,BOULEVARES,FRACCIONAMIENTO,53140
15,58,LA FLORIDA,FRACCIONAMIENTO,53160
15,58,EX - HACIENDA DE CRISTO,COLONIA,53138
15,111,LOS SAUCOS,PUEBLO,51200
15,58,LAS HUERTAS 1RA SECC,COLONIA,53427
15,58,JARDINES DE LA FLORIDA,FRACCIONAMIENTO,53130
15,111,CUADRILLA DE DOLORES,PUEBLO,51200
15,58,SAN JOSE DE LOS LEONES 3RA SECCION,COLONIA,53760
15,58,PLAN DE AYALA 2DA SECC,COLONIA,53710
15,107,CAMPO REAL II,UNIDAD HABITACIONAL,50245
15,107,LAS BUGAMBILIAS,FRACCIONAMIENTO,50245
15,107,CAMPO REAL I,UNIDAD HABITACIONAL,50245
15,107,CONJ U CAMPO REAL,BARRIO,50245
15,107,VILLAS SANTA MARIA ( GALAXIA ),FRACCIONAMIENTO,50226
15,107,LA ARBOLEDA III,FRACCIONAMIENTO,50226
15,107,SANTA MARIA DE LAS ROSAS,COLONIA,50140
15,55,RINCONADA BELLAVISTA,FRACCIONAMIENTO,52172
15,55,BOSQUES DE METEPEC,FRACCIONAMIENTO,52140
15,55,LOMAS DE LA ASUNCION,FRACCIONAMIENTO,52172
15,55,PALMA REAL III,FRACCIONAMIENTO,52172
15,55,LA CASCADA,FRACCIONAMIENTO,52172
15,111,DE GUADALUPE,BARRIO,51200
15,58,LA UNIVERSAL,COLONIA,53425
15,58,LAS HUERTAS 2DA SECC,COLONIA,53427
15,58,LOMAS VERDES,COLONIA,53120
15,111,SANTA MARIA AHUACATLAN,BARRIO,51200
15,58,OLIMPICA RADIO 2DA SECC,COLONIA,53698
15,107,DE ZOPILOCALCO,BARRIO,50050
15,71,ATENCO,COLONIA,56520
15,58,OLIMPICA RADIO 1RA SECC,COLONIA,53698
15,111,AGUA FRIA,BARRIO,51200
15,58,MINAS EL TECOLOTE,COLONIA,53697
15,71,SAN SEBASTIAN,COLONIA,56520
15,111,EL CALVARIO,BARRIO,51200
15,107,RANCHO LA MORA,COLONIA,50020
15,107,BOSQUES LA MORA,FRACCIONAMIENTO,50020
15,107,PRIV VILLAS LA MORA,FRACCIONAMIENTO,50020
15,111,BARRANCA SECA,BARRIO,51200
15,26,SAN PABLO ATLAZALPAN,PUEBLO,56620
15,107,BOSQUE DE LA MORA,FRACCIONAMIENTO,50020
15,107,RINCON DEL BOSQUE,FRACCIONAMIENTO,50020
15,58,CIUDAD DE LOS NIÐOS,COLONIA,53450
15,111,CENTRO,COLONIA,51200
15,107,CIPRESES II,FRACCIONAMIENTO,50020
15,26,LAS CANDELARIAS,FRACCIONAMIENTO,56620
15,58,CIUDAD DE LOS NIÐOS,COLONIA,53450
15,30,BONITO EL MANZANO,UNIDAD HABITACIONAL,56386
15,107,CIPRESES I,FRACCIONAMIENTO,50020
15,26,SAN PEDRO,FRACCIONAMIENTO,56620
15,30,2 DE MARZO,COLONIA,56377
15,107,AZALEAS,FRACCIONAMIENTO,50020
15,107,VALLE DE SANTIAGO,FRACCIONAMIENTO,50020
15,30,PRESIDENTES,COLONIA,56377
15,26,CAPULTITLA,PUEBLO,56620
15,26,SAN JOSE AXALCO,COLONIA,56620
15,30,SAN JUAN,BARRIO,56376
15,107,RINCONADA DE LA MORA,FRACCIONAMIENTO,50020
15,26,LOMAS DE SAN PABLO,PUEBLO,56620
15,107,CALIXTLAHUACA,PUEBLO,50200
15,121,ZUMPANGO,CONJUNTO HABITACIONAL,55615
15,104,LA LADRILLERA,COLONIA,56740
15,104,EL ENCINAL,COLONIA,56740
15,107,EL EJD DE SAN MARCOS,COLONIA,50200
15,104,SAN RAFAEL,PUEBLO,56740
15,107,SEBASTIAN LERDO DE TEJADA,PUEBLO,50200
15,107,DE CALIXTLAHUACA - SAN ISIDRO,EJIDO,50200
15,104,ANSELMO GRANADOS,COLONIA,56740
15,121,SAN MIGUEL BOCANEGRA,PUEBLO,55619
15,104,LA CUESTA,COLONIA,56740
15,107,2 DE MARZO,COLONIA,50200
15,104,EL CEDRAL,COLONIA,56740
15,104,LOS CUARTOS,COLONIA,56740
15,104,DE LA PEÐA,BARRIO,56740
15,107,OJO DE AGUA,COLONIA,50200
15,104,LA CAÐADA,COLONIA,56740
15,121,LAZARO CARDENAS,COLONIA,55629
15,58,VISTA DEL VALLE,FRACCIONAMIENTO,53296
15,107,DE ALMOLOYA DE JUAREZ,EJIDO,50200
15,104,EL FARO,BARRIO,56740
15,121,SAN MIGUEL ZITLALTEPEC,BARRIO,55628
15,32,LOMAS DE TOTOLCO,COLONIA,56336
15,104,SOLIDARIDAD,COLONIA,56740
15,107,TLACHALOYA 2DA SECCION,PUEBLO,50295
15,58,LA PUNTA,COLONIA,53690
15,104,HIDALGO,COLONIA,56740
15,107,DE SAN CARLOS,BARRIO,50295
15,33,SAN FRANCISCO MIHUALTEPEC,PUEBLO,51030
15,107,TLACHALOYA 1RA SECCION,PUEBLO,50295
15,104,OBRERA,COLONIA,56740
15,32,RANCHO LAS NIEVES,COLONIA,56330
15,107,DE BALBUENA,BARRIO,50295
15,58,LA MANCHA III,COLONIA,53714
15,58,INDUSTRIAL ALCE BLANCO,FRACCIONAMIENTO,53370
15,55,CONJUNTO CACERES,FRACCIONAMIENTO,52177
15,55,CONJUNTO BARCELONA,FRACCIONAMIENTO,52177
15,55,CONJUNTO CARTAGENA,FRACCIONAMIENTO,52177
15,55,CONJUNTO GRANADA,FRACCIONAMIENTO,52177
15,55,CONJUNTO CADIZ,FRACCIONAMIENTO,52177
15,55,CONJUNTO ALICANTE,FRACCIONAMIENTO,52177
15,55,CONJUNTO OVIEDO,FRACCIONAMIENTO,52177
15,55,CONJUNTO MARBELLA,FRACCIONAMIENTO,52177
15,55,CONJUNTO CORDOBA,FRACCIONAMIENTO,52177
15,55,CONJUNTO ZARAGOZA,FRACCIONAMIENTO,52177
15,55,CASA DE CAMPO,FRACCIONAMIENTO,52140
15,55,SAN JOAQUIN,FRACCIONAMIENTO,52140
15,55,LA ERA,FRACCIONAMIENTO,52140
15,55,LOS ROBLES,FRACCIONAMIENTO,52149
15,107,PALMAS,FRACCIONAMIENTO,50017
15,107,NARANJOS,FRACCIONAMIENTO,50017
15,107,FRESNOS,FRACCIONAMIENTO,50017
15,107,UNIVERSIDAD C,FRACCIONAMIENTO,50017
15,107,UNIVERSIDAD B,FRACCIONAMIENTO,50017
15,107,UNIVERSIDAD A,FRACCIONAMIENTO,50017
15,9,SAN JUAN,BARRIO,56900
15,107,EL COECILLO,BARRIO,50246
15,9,TEPOLLO,BARRIO,56900
15,9,EL TORO - TORITO,BARRIO,56900
15,107,SANTA ANA TLAPALTITLAN,PUEBLO,50160
15,9,XALTEPEC,FRACCIONAMIENTO,56900
15,9,ATENCO,BARRIO,56900
15,121,SAN MARCOS EL LLANO,BARRIO,55646
15,107,LAS CHICHIPICAS,FRACCIONAMIENTO,50168
15,9,DEL ROSARIO,BARRIO,56900
15,17,SAN DIEGO CHALCATEPEHUACAN,PUEBLO,56760
15,121,NUEVO SAN PEDRO,PUEBLO,55606
15,107,LOS ANGELES,COLONIA,50020
15,107,INFONAVIT COLEGIO MILITAR,UNIDAD HABITACIONAL,50020
15,107,IMAGENES,FRACCIONAMIENTO,50020
15,9,SAN MIGUEL,BARRIO,56900
15,9,SOR JUANA INES DE LA CRUZ,FRACCIONAMIENTO,56900
15,9,PANOHAYA,BARRIO,56900
15,88,ENTHAVI,PUEBLO,50866
15,34,SAN FRANCISCO DE ASIS,COLONIA,55029
15,88,JIQUIPILCO EL VIEJO,CONJUNTO HABITACIONAL,50863
15,68,CAPULHUAC,PUEBLO,52090
15,68,CONCEPCION HIDALGO,UNIDAD HABITACIONAL,52095
15,68,LA ROSA,PUEBLO,52080
15,34,EL PROGRESO GUADALUPE VICTORIA,COLONIA,55010
15,68,LA HUANICA,PUEBLO,52096
15,68,SANTA ANA JILOTZINGO,PUEBLO,52096
15,68,LA LOMA DEL MAGUEY,PUEBLO,52080
15,34,LUIS DONALDO COLOSIO,COLONIA,55010
15,68,LA TRAMPA,PUEBLO,52080
15,68,EL OXCO,RANCHO,52080
15,68,EJIDO DE SANTA MARIA TETITLA,CONJUNTO HABITACIONAL,52085
15,68,SAN MATEO MOZOQUILPAN,EJIDO,52085
15,34,POTRERO DEL REY,COLONIA,55029
15,68,SANTA ANA MAYORAZGO,PUEBLO,52085
15,68,VILLA CUAUHTEMOC,PUEBLO,52080
15,68,LA PURISIMA,PUEBLO,52080
15,68,EL ESPINO,PUEBLO,52080
15,88,SAN JOSE BUENAVISTA EL GRANDE,PUEBLO,50810
15,68,PUENTE SAN PEDRO,PUEBLO,52084
15,68,LA LOMA,PUEBLO,52084
15,75,EL FRESNO NICHI,PUEBLO,50640
15,75,VILLA DE SANTA ANA NICHI,PUEBLO,50690
15,75,VILLA DE LA PURISIMA CONCEPCION MAYORAZGO,PUEBLO,50640
15,75,CONCEPCION CHICO,UNIDAD HABITACIONAL,50640
15,34,PLAYA DE LAS GOLONDRINAS - LAS GOLONDRINAS,COLONIA,55029
15,75,BARRIO SANTA CRUZ,COLONIA,50640
15,43,LA ESTACION DE FFCC,PUEBLO,50740
15,43,SANTO DOMINGO DE GUZMAN,PUEBLO,50773
15,43,GUADALUPE CACHI,PUEBLO,50773
15,43,SAN JUAN DE LAS MANZANAS,PUEBLO,50770
15,43,LA CONCEPCION ENYEGE,PUEBLO,50770
15,43,DOLORES ENYEGE,PUEBLO,50770
15,43,SAN MIGUEL ENYEGE,PUEBLO,50770
15,43,SANTA ANA IXTLAHUACA,PUEBLO,50760
15,43,SAN IGNACIO DEL PEDREGAL,PUEBLO,50760
15,43,SANTA ANA LA LADERA 4,PUEBLO,50760
15,75,SAN PEDRO EL CHICO,PUEBLO,50640
15,75,SAN AGUSTIN MEXTEPEC,PUEBLO,50640
15,75,VILLA DE EMILIO PORTES GIL,PUEBLO,50640
15,75,SAN LUCAS OCOTEPEC,PUEBLO,50640
15,75,CARMEN OCOTEPEC,PUEBLO,50640
15,75,CALVARIO  BUENAVISTA,PUEBLO,50640
15,75,ESTACION FLOR DE MARIA,PUEBLO,50640
15,75,FLOR DE MARIA,PUEBLO,50640
15,75,TUNAL NENAXI,PUEBLO,50640
15,75,RIOYOS BUENAVISTA,PUEBLO,50443
15,88,SAN LUCAS,CONJUNTO HABITACIONAL,50810
15,88,SAN JOSE LAS LOMAS,CONJUNTO HABITACIONAL,50810
15,88,ALLENDE,CONJUNTO HABITACIONAL,50810
15,43,SAN LORENZO TOXICO,PUEBLO,50780
15,109,ARCOS DE TULTEPEC,FRACCIONAMIENTO,54987
15,109,SAN PABLO CTM,UNIDAD HABITACIONAL,54985
15,43,SAN JOAQUIN LA CABECERA,PUEBLO,50783
15,43,SAN JOAQUIN EL JUNCO,PUEBLO,50783
15,43,QUIM JOSE DONACIANO Y MIER,UNIDAD HABITACIONAL,50744
15,109,HACIENDA REAL DE TULTEPEC,FRACCIONAMIENTO,54987
15,43,SAN PEDRO LA CABECERA,BARRIO,50783
15,43,NUMERO 9,BARRIO,50740
15,43,LUIS DONALDO COLOSIO,PUEBLO,50774
15,43,SAN BARTOLO DEL LLANO,BARRIO,50774
15,109,10 DE JUNIO,COLONIA,54980
15,43,SAN JOSE HUEREJE,PUEBLO,50774
15,43,SANTA MARIA DEL LLANO,PUEBLO,50774
15,43,HUEREJE,PUEBLO,50774
15,43,HUEREJE DE SANTO DOMINGO,PUEBLO,50774
15,109,TEYAHUALCO,EJIDO,54980
15,43,SAN FRANCISCO DE GUZMAN,PUEBLO,50774
15,49,CASA BLANCA,BARRIO,50740
15,109,SAN PABLITO - EJIDO SAN LORENZO TETLIXTAC,COLONIA,54960
15,43,EJIDO LA CONCEPCION DE LOS BAÐOS I,PUEBLO,50740
15,109,FRACCION CHAMACUERO,BARRIO,54960
15,43,LA CONCEPCION DE LOS BAÐOS,PUEBLO,50754
15,109,SANTA ELENA,FRACCIONAMIENTO,54960
15,75,LA CABECERA,PUEBLO,50640
15,75,EJIDO DE SAN JUAN JALPA,PUEBLO,50640
15,109,EL QUEMADO,COLONIA,54963
15,110,TULIPANES,FRACCIONAMIENTO,54958
15,34,JARDINES DE MORELOS,FRACCIONAMIENTO,55070
15,110,AMPL LA SARDAÐA,COLONIA,54958
15,110,EL TESORO,COLONIA,54957
15,110,CIUDAD LABOR,FRACCIONAMIENTO,54943
15,110,SIERRA DE GUADALUPE,COLONIA,54957
15,34,GUADALUPANA LA VENTA,FRACCIONAMIENTO,55064
15,71,LOS REYES,COLONIA,56410
15,71,SAN VICENTE,UNIDAD HABITACIONAL,56400
15,110,SOLIDARIDAD 3RA SECCION,COLONIA,54948
15,110,REAL DEL BOSQUE,FRACCIONAMIENTO,54948
15,110,SANTA MARIA CUAUTEPEC,PUEBLO,54949
15,20,POTRERO POPULAR,COLONIA,55718
15,110,MAYORAZGO DE TULTITLAN,FRACCIONAMIENTO,54949
15,110,SOLIDARIDAD 1RA SECCION,COLONIA,54948
15,34,SAN ISIDRO ATLAUTENCO,UNIDAD HABITACIONAL,55064
15,20,SANTA MARIA III,UNIDAD HABITACIONAL,55718
15,110,SOLIDARIDAD 2DA SECCION,COLONIA,54948
15,20,POTRERO DE LA LAGUNA,UNIDAD HABITACIONAL,55718
15,110,AMPL LAS TORRES,COLONIA,54942
15,110,LAS TORRES,COLONIA,54943
15,34,19 DE SEPTIEMBRE,COLONIA,55055
15,34,VENTA DE CARPIO,FRACCIONAMIENTO,55060
15,20,UNIDAD MORELOS 1RA SECCION,BARRIO,55718
15,110,2DA SECCION DE LAS TORRES,COLONIA,54942
15,34,SANTA CRUZ VENTA DE CARPIO,COLONIA,55065
15,110,1A SECCION DE LAS TORRES,COLONIA,54942
15,110,LA LIBERTAD,COLONIA,54942
15,110,BUENAVISTA,COLONIA,54944
15,20,SAN RAFAEL,UNIDAD HABITACIONAL,55719
15,34,CASAS REALES,COLONIA,55066
15,34,JAIME SALVADOR,COLONIA,55066
15,34,CERCA DE ARBOLES,FRACCIONAMIENTO,55066
15,34,PREDIO LA PRECIOSA,COLONIA,55067
15,110,BENITO JUAREZ,COLONIA,54942
15,34,PIRULES DE BALLISCO,COLONIA,55066
15,110,JARDINES DE LA CAÐADA,FRACCIONAMIENTO,54958
15,34,LOS IDOLOS,COLONIA,55066
15,110,LOMAS DEL PARQUE,FRACCIONAMIENTO,54958
15,110,LOMAS DE CARTAGENA,FRACCIONAMIENTO,54958
15,110,OJO DE AGUA,COLONIA,54943
15,110,OJO DE AGUA 2DA SECCION,COLONIA,54943
15,110,EL PARAJE,COLONIA,54959
15,110,SANTA CLARA CHILPAN,COLONIA,54944
15,110,FERROCARRILERA,COLONIA,54946
15,110,LA JOYA,COLONIA,54944
15,34,MEXICO NUEVO,COLONIA,55067
15,34,SAN ISIDRO ATLAUTENCO,COLONIA,55064
15,110,LA LOMA - (LA LOMA I),UNIDAD HABITACIONAL,54944
15,34,LA JOYA DE ATLAUTENCO,COLONIA,55066
15,34,VISTAS DE ECATEPEC,UNIDAD HABITACIONAL,55067
15,110,BELLO HORIZONTE,COLONIA,54948
15,110,EL FRESNO,COLONIA,54944
15,34,HEROES ECATEPEC 5TA SECC,UNIDAD HABITACIONAL,55060
15,110,AMPL EL FRESNO,COLONIA,54944
15,34,LA GUADALUPANA,FRACCIONAMIENTO,55060
15,34,PORTAL CHICONAUTLA,FRACCIONAMIENTO,55066
15,34,SANTA MARIA CHICONAUTLA,COLONIA,55066
15,34,LAS BRISAS,COLONIA,55066
15,34,IGNACIO PICHARDO PAGAZA,COLONIA,55069
15,25,EL CERRITO,BARRIO,54840
15,25,FRACCION LA CAPILLA,BARRIO,54840
15,34,EL HOYO,COLONIA,55069
15,34,LOS SAUCITOS,COLONIA,55069
15,34,BOSQUE DE SANTO TOMAS,COLONIA,55069
15,34,SANTO TOMAS CHICONAUTLA,COLONIA,55066
15,34,LA GARITA,COLONIA,55069
15,34,LA PRECIOSA,COLONIA,55069
15,34,LOS PAJARITOS,COLONIA,55069
15,34,LA PROVIDENCIA,COLONIA,55068
15,34,19 DE SEPTIEMBRE,COLONIA,55055
15,34,LLANO DE LOS BAEZ,COLONIA,55055
15,34,JARDINES DE LOS BAEZ,UNIDAD HABITACIONAL,55055
15,34,LA VELETA,FRACCIONAMIENTO,55050
15,34,VIVIENDA DEL TAXISTA,COLONIA,55055
15,34,EL SALADO - VIVIENDA DEL TAXISTA,COLONIA,55055
15,110,SAN FRANCISCO CHILPAN,COLONIA,54944
15,110,LECHERIA,COLONIA,54940
15,110,BRILLANTE,CONJUNTO HABITACIONAL,54949
15,110,VILLAS DE SAN JOSE,UNIDAD HABITACIONAL,54910
15,110,SAN MIGUEL,BARRIO,54900
15,110,SIN NOMBRE,COLONIA,54900
15,110,VILLA ESMERALDA,COLONIA,54910
15,110,LOS PORTALES,FRACCIONAMIENTO,54910
15,110,JARDINES DE TULTITLAN,FRACCIONAMIENTO,54910
15,34,AQUILES SERDAN,COLONIA,55055
15,110,AGAVES TULTITLAN,FRACCIONAMIENTO,54900
15,34,LLANO DE LOS BAEZ,UNIDAD HABITACIONAL,55050
15,34,NUEVA DIAZ ORDAZ,COLONIA,55050
15,110,FUENTES DEL VALLE,FRACCIONAMIENTO,54910
15,34,JARDINES DE LOS BAEZ,UNIDAD HABITACIONAL,55050
15,110,PROVIVIENDA MAGISTERIAL,UNIDAD HABITACIONAL,54910
15,110,SAN MATEO CUAUTEPEC,PUEBLO,54948
15,34,HACIENDA SANTA MARIA 2,FRACCIONAMIENTO,55050
15,34,SAN MARTIN DE PORRES,COLONIA,55050
15,20,SANTA MARIA MAGDALENA,UNIDAD HABITACIONAL,55715
15,34,JARDINES DE MORELOS 5TA,COLONIA,55070
15,20,RINCONADA SAN FELIPE,FRACCIONAMIENTO,55719
15,119,EMILIANO ZAPATA,COLONIA,51355
15,34,LA PRADERA,FRACCIONAMIENTO,55050
15,110,LAZARO CARDENAS-(LOS HORNOS),COLONIA,54916
15,119,OJUELOS,COLONIA,51355
15,110,VILLA JARDIN,UNIDAD HABITACIONAL,54913
15,110,COCEM,FRACCIONAMIENTO,54913
15,34,RDCIAL FUENTES DE ECATEPEC,FRACCIONAMIENTO,55050
15,110,SOL DE TULTITLAN,FRACCIONAMIENTO,54913
15,20,JARDINES DE SAN JOSE,FRACCIONAMIENTO,55716
15,110,AMPL COCEM,UNIDAD HABITACIONAL,54913
15,34,GUSTAVO BAZ PRADA,COLONIA,55050
15,110,BOSQUES DE TULTITLAN,FRACCIONAMIENTO,54913
15,110,LOS REYES,BARRIO,54900
15,34,SAN MARTIN,FRACCIONAMIENTO,55050
15,110,LOS REYES,COLONIA,54915
15,110,ELECTRICISTAS,FRACCIONAMIENTO,54914
15,34,LOS PIRULES - BOSQUES DE ECATEPEC,UNIDAD HABITACIONAL,55050
15,110,RECURSOS HIDRAULICOS,COLONIA,54913
15,32,JUGUETEROS - COL NUEVA GUADALUPE,BARRIO,56356
15,34,BOSQUES DE ECATEPEC,FRACCIONAMIENTO,55050
15,20,VILLA DE LAS FLORES,FRACCIONAMIENTO,55710
15,110,INDEPENDENCIA,COLONIA,54915
15,34,VILLAS DE ECATEPEC,FRACCIONAMIENTO,55050
15,34,EX - RANCHO JAJALPA,COLONIA,55050
15,34,IZCALLI JARDINES,FRACCIONAMIENTO,55050
15,119,DEPORTIVA,COLONIA,51356
15,119,IRMA PATRICIA GALINDO DE REZA,COLONIA,51356
15,34,ADOLFO RUIZ CORTINES,COLONIA,55050
15,110,LA ACOCILA,COLONIA,54900
15,119,SAN MATIAS TRANSFIGURACION,COLONIA,51357
15,34,HEROES ECATEPEC 1 2 3 4 T,UNIDAD HABITACIONAL,55069
15,110,SAN JUAN,BARRIO,54900
15,110,EL OBELISCO,UNIDAD HABITACIONAL,54915
15,110,LOS REYES,BARRIO,54900
15,34,UPROVI,FRACCIONAMIENTO,55000
15,119,LINDAVISTA,COLONIA,51356
15,110,CENTRO,COLONIA,54900
15,119,SAN MIGUEL,BARRIO,51350
15,34,LA MONERA,COLONIA,55025
15,110,RESIDENCIAL LOS REYES,FRACCIONAMIENTO,54900
15,110,BELEM,BARRIO,54900
15,119,EL CALVARIO,BARRIO,51350
15,34,MAGISTERIAL 2000,UNIDAD HABITACIONAL,55000
15,110,LA CONCEPCION,BARRIO,54900
15,34,SERGIO MENDEZ ARCEO,UNIDAD HABITACIONAL,55000
15,110,P IND CARTAGENA,FRACCIONAMIENTO,54918
15,110,SANTIAGUITO,BARRIO,54900
15,34,10 DE ABRIL,FRACCIONAMIENTO,55000
15,110,NATIVITAS,BARRIO,54900
15,119,EL CALVARIO,BARRIO,51354
15,110,SAN BARTOLO,BARRIO,54900
15,34,LA MONERA - RESIDENCIAL ECATEPEC,UNIDAD HABITACIONAL,55025
15,20,HACIENDA COACALCO,FRACCIONAMIENTO,55712
15,20,LOS HEROES COACALCO,FRACCIONAMIENTO,55712
15,34,MISION DE LOS 40,COLONIA,55000
15,88,DOLORES,CONJUNTO HABITACIONAL,50810
15,88,LOMA DE SAN NICOLAS,CONJUNTO HABITACIONAL,50810
15,34,DEL CARMEN,COLONIA,55025
15,88,LA MAGDALENA TENEXPAN 1RA Y 2DA SECCION,CONJUNTO HABITACIONAL,50810
15,88,MOLINO ABAJO,PUEBLO,50810
15,34,DEL CARMEN,COLONIA,55025
15,88,TEMOAYA,CONJUNTO HABITACIONAL,50810
15,88,SAN DIEGO ALCALA,PUEBLO,50890
15,88,POTHE,PUEBLO,50810
15,88,SAN MATEO ALCALA,PUEBLO,50810
15,34,EL PROGRESO DE GUADALUPE VICTORIA,COLONIA,55010
15,88,SAN LORENZO OYAMEL,CONJUNTO HABITACIONAL,50810
15,34,EJIDOS DE SAN ANDRES,COLONIA,55029
15,68,SANTA MARIA TETITLA,PUEBLO,52083
15,68,LAS TROJES,PUEBLO,52085
15,68,SAN MATEO MOZOQUILPAN,PUEBLO,52083
15,68,SAN AGUSTIN MIMBRES,PUEBLO,52082
15,68,LA FLORIDA,PUEBLO,52080
15,68,FABRICA MARIA,PUEBLO,52082
15,68,TRES PUENTES,PUEBLO,52080
15,68,TRES MARIAS,PUEBLO,52080
15,88,SAN PEDRO ARRIBA,PUEBLO,50867
15,34,OBRAJE EL DIAMANTE,COLONIA,55010
15,88,SAN PEDRO ABAJO,PUEBLO,50866
15,34,BARRIO NUEVO TULTITLAN,UNIDAD HABITACIONAL,55010
15,88,SOLALPAN,PUEBLO,50810
15,88,SAN PEDRO ARRIBA 4TA SECCION,PUEBLO,50810
15,88,LOMA DE LAUREL,PUEBLO,50810
15,88,ZANJA VIEJA,PUEBLO,50810
15,88,SAN PEDRO ARRIBA 3RA SECCION,PUEBLO,50850
15,76,IXTLAHUACA,PUEBLO,55852
15,32,CLARA CORDOVA MORAN,COLONIA,56364
15,19,SAN ISIDRO TEHUALTEPEC,PUEBLO,52700
15,36,HACIENDA LAS MISIONES,FRACCIONAMIENTO,54687
15,3,PRIMERA DE SAN MARTIN EJIDO,HACIENDA,50360
15,3,SEGUNDA DE SAN MARTIN EJIDO,HACIENDA,50360
15,3,TERCERA DE SAN MARTIN EJIDO,HACIENDA,50360
15,114,SAN ISIDRO,BARRIO,51760
15,114,LA VALECIANA,BARRIO,51760
15,7,EL POTRERO,PUEBLO,51260
15,4,LA UNION RIVA PALACIO,PUEBLO,51860
15,47,EJIDO DE SANTA MARIA MAZATLA,PUEBLO,54570
15,3,SAN ANTONIO ARROYO ZARCO,PUEBLO,50380
15,114,SAN JOSE LOS RANCHOS,COLONIA,51760
15,114,SAN JOSE,PUEBLO,51760
15,55,VILLAS PROVIDENCIA,FRACCIONAMIENTO,52177
15,109,EL DORADO TULTEPEC,FRACCIONAMIENTO,54980
15,38,LA CAÐADA,PUEBLO,52769
15,38,LA CIMA,PUEBLO,52769
15,110,RINCON DEL BOSQUE,COLONIA,54955
15,4,AHUACATITLAN,PUEBLO,51860
15,110,LAS TERRAZAS,FRACCIONAMIENTO,54549
15,40,ESPARTACO,COLONIA,56500
15,47,SAN LUIS AYUCAN,CONJUNTO HABITACIONAL,54570
15,27,TERCERA DE SANTA MARIA,HACIENDA,54367
15,27,SEGUNDA DE SANTA MARIA,HACIENDA,54367
15,27,PRIMERA DE SANTA MARIA,HACIENDA,54367
15,27,CUARTA DE SANTA MARIA,HACIENDA,54367
15,27,SAN FRANCISCO DE LAS TABLAS,PUEBLO,54364
15,115,LAGUNA SECA (1),EJIDO,50400
15,4,PLUTARCO GONZALEZ DE ARRIBA,PUEBLO,51860
15,4,SAN ANDRES TEPETITLAN,PUEBLO,51860
15,38,SANTA CRUZ AYOTUXCO,BARRIO,52795
15,27,DHALLE,BARRIO,54385
15,40,EL MIRADOR,COLONIA,56530
15,119,23 DE OCTUBRE,FRACCIONAMIENTO,51350
15,21,CUENTLA,PUEBLO,51714
15,116,SAN MIGUEL MIMIAPAN,PUEBLO,52074
15,13,TORRES DEL BOSQUE,FRACCIONAMIENTO,52900
15,100,SAN LORENZO,COLONIA,56190
15,13,FINCAS DE SAYAVEDRA,FRACCIONAMIENTO,52938
15,13,PLAZA VIENA,FRACCIONAMIENTO,52937
15,13,PLAZA PRAGA,FRACCIONAMIENTO,52937
15,105,GASERA,UNIDAD HABITACIONAL,54120
